dataset,record,base_record,snr_db,eval_scope,target_fs_hz,bits,lsb_uv,raw_bitrate_bps,storage_mib_per_day,tolerance_ms,reference_beats,detected_beats,tp,fp,fn,sensitivity_pct,ppv_pct,f1_pct,median_abs_timing_error_ms,p95_abs_timing_error_ms,clipping_rate_pct,quantization_rmse_uv,quantization_snr_db,evaluated_duration_s
mitdb,201,201,,clean_after_5min,125,10,9.76562500,1250,12.87460327,150,1521,1479,1478,1,43,97.17291256,99.93238675,98.53333333,2.22222222,7.01666667,0.00000000,2.82300823,35.73059036,1505.15555556
mitdb,201,201,,clean_after_5min,125,11,4.88281250,1375,14.16206360,150,1521,1478,1477,1,44,97.10716634,99.93234100,98.49949983,2.22222222,6.91111111,0.00000000,1.40832010,41.77080572,1505.15555556
mitdb,201,201,,clean_after_5min,180,6,156.25000000,1080,11.12365723,150,1521,1458,1458,0,63,95.85798817,100.00000000,97.88519637,2.77777778,2.77777778,0.00000000,51.14758577,10.56642800,1505.15555556
mitdb,201,201,,clean_after_5min,180,7,78.12500000,1260,12.97760010,150,1521,1454,1454,0,67,95.59500329,100.00000000,97.74789916,2.77777778,2.77777778,0.00000000,22.25145429,17.79576277,1505.15555556
mitdb,201,201,,clean_after_5min,180,8,39.06250000,1440,14.83154297,150,1521,1454,1454,0,67,95.59500329,100.00000000,97.74789916,2.77777778,2.77777778,0.00000000,11.33643340,23.65340197,1505.15555556
mitdb,201,201,,clean_after_5min,180,9,19.53125000,1620,16.68548584,150,1521,1452,1452,0,69,95.46351085,100.00000000,97.67911201,2.77777778,2.77777778,0.00000000,5.63691627,29.72209910,1505.15555556
mitdb,201,201,,clean_after_5min,180,10,9.76562500,1800,18.53942871,150,1521,1452,1452,0,69,95.46351085,100.00000000,97.67911201,2.77777778,2.77777778,0.00000000,2.82030333,35.73701438,1505.15555556
mitdb,201,201,,clean_after_5min,180,11,4.88281250,1980,20.39337158,150,1521,1452,1452,0,69,95.46351085,100.00000000,97.67911201,2.77777778,2.77777778,0.00000000,1.40945264,41.76192105,1505.15555556
mitdb,201,201,,clean_after_5min,250,6,156.25000000,1500,15.44952393,150,1521,1455,1455,0,66,95.66074951,100.00000000,97.78225806,1.11111111,2.88888889,0.00000000,51.17014440,10.56309814,1505.15555556
mitdb,201,201,,clean_after_5min,250,7,78.12500000,1750,18.02444458,150,1521,1453,1453,0,68,95.52925707,100.00000000,97.71351715,1.11111111,2.88888889,0.00000000,22.24028541,17.80062387,1505.15555556
mitdb,201,201,,clean_after_5min,250,8,39.06250000,2000,20.59936523,150,1521,1456,1456,0,65,95.72649573,100.00000000,97.81659389,1.11111111,2.77777778,0.00000000,11.33443243,23.65543544,1505.15555556
mitdb,201,201,,clean_after_5min,250,9,19.53125000,2250,23.17428589,150,1521,1454,1454,0,67,95.59500329,100.00000000,97.74789916,1.11111111,2.77777778,0.00000000,5.63705545,29.72238485,1505.15555556
mitdb,201,201,,clean_after_5min,250,10,9.76562500,2500,25.74920654,150,1521,1454,1454,0,67,95.59500329,100.00000000,97.74789916,1.11111111,2.77777778,0.00000000,2.82172278,35.73314410,1505.15555556
mitdb,201,201,,clean_after_5min,250,11,4.88281250,2750,28.32412720,150,1521,1454,1454,0,67,95.59500329,100.00000000,97.74789916,1.11111111,2.77777778,0.00000000,1.40896986,41.76539690,1505.15555556
mitdb,201,201,,clean_after_5min,360,6,156.25000000,2160,22.24731445,150,1521,1449,1449,0,72,95.26627219,100.00000000,97.57575758,0.00000000,2.77777778,0.00000000,51.15157936,10.56165731,1505.15555556
mitdb,201,201,,clean_after_5min,360,7,78.12500000,2520,25.95520020,150,1521,1443,1443,0,78,94.87179487,100.00000000,97.36842105,0.00000000,2.77777778,0.00000000,22.24797689,17.79302777,1505.15555556
mitdb,201,201,,clean_after_5min,360,8,39.06250000,2880,29.66308594,150,1521,1446,1446,0,75,95.06903353,100.00000000,97.47219414,0.00000000,2.77777778,0.00000000,11.32974105,23.65443859,1505.15555556
mitdb,201,201,,clean_after_5min,360,9,19.53125000,3240,33.37097168,150,1521,1446,1446,0,75,95.06903353,100.00000000,97.47219414,0.00000000,2.77777778,0.00000000,5.63819427,29.71603755,1505.15555556
mitdb,201,201,,clean_after_5min,360,10,9.76562500,3600,37.07885742,150,1521,1446,1446,0,75,95.06903353,100.00000000,97.47219414,0.00000000,2.77777778,0.00000000,2.82039751,35.73263181,1505.15555556
mitdb,201,201,,clean_after_5min,360,11,4.88281250,3960,40.78674316,150,1521,1446,1446,0,75,95.06903353,100.00000000,97.47219414,0.00000000,2.77777778,0.00000000,1.41056564,41.75097227,1505.15555556
mitdb,202,202,,clean_after_5min,100,6,156.25000000,600,6.17980957,75,1871,1874,1869,5,2,99.89310529,99.73319104,99.81308411,60.00000000,66.66666667,0.00000000,50.23186492,14.97743512,1505.15555556
mitdb,202,202,,clean_after_5min,100,7,78.12500000,700,7.20977783,75,1871,1874,1868,6,3,99.83965794,99.67982924,99.75967957,61.11111111,66.66666667,0.00000000,22.21721070,22.06323049,1505.15555556
mitdb,202,202,,clean_after_5min,100,8,39.06250000,800,8.23974609,75,1871,1876,1869,7,2,99.89310529,99.62686567,99.75980785,60.55555556,66.66666667,0.00000000,11.27640054,27.95361129,1505.15555556
mitdb,202,202,,clean_after_5min,100,9,19.53125000,900,9.26971436,75,1871,1875,1869,6,2,99.89310529,99.68000000,99.78643887,60.55555556,66.66666667,0.00000000,5.65218744,33.95269006,1505.15555556
mitdb,202,202,,clean_after_5min,100,10,9.76562500,1000,10.29968262,75,1871,1875,1869,6,2,99.89310529,99.68000000,99.78643887,60.55555556,66.66666667,0.00000000,2.80925263,40.02520523,1505.15555556
mitdb,202,202,,clean_after_5min,100,11,4.88281250,1100,11.32965088,75,1871,1875,1869,6,2,99.89310529,99.68000000,99.78643887,60.55555556,66.66666667,0.00000000,1.41261934,45.99651819,1505.15555556
mitdb,202,202,,clean_after_5min,125,6,156.25000000,750,7.72476196,75,1871,1866,1865,1,6,99.67931587,99.94640943,99.81268397,2.11111111,4.77777778,0.00000000,50.21090041,14.98094586,1505.15555556
mitdb,202,202,,clean_after_5min,125,7,78.12500000,875,9.01222229,75,1871,1866,1864,2,7,99.62586852,99.89281886,99.75916511,2.00000000,4.55555556,0.00000000,22.21597308,22.06359924,1505.15555556
mitdb,202,202,,clean_after_5min,125,8,39.06250000,1000,10.29968262,75,1871,1866,1864,2,7,99.62586852,99.89281886,99.75916511,2.00000000,4.55555556,0.00000000,11.28416089,27.94752066,1505.15555556
mitdb,202,202,,clean_after_5min,125,9,19.53125000,1125,11.58714294,75,1871,1865,1864,1,7,99.62586852,99.94638070,99.78586724,2.00000000,4.55555556,0.00000000,5.64105351,33.96970167,1505.15555556
mitdb,202,202,,clean_after_5min,125,10,9.76562500,1250,12.87460327,75,1871,1864,1864,0,7,99.62586852,100.00000000,99.81258367,2.00000000,4.55555556,0.00000000,2.81822004,39.99740806,1505.15555556
mitdb,202,202,,clean_after_5min,125,11,4.88281250,1375,14.16206360,75,1871,1865,1864,1,7,99.62586852,99.94638070,99.78586724,2.00000000,4.55555556,0.00000000,1.40888279,46.01940875,1505.15555556
mitdb,202,202,,clean_after_5min,180,6,156.25000000,1080,11.12365723,75,1871,1862,1862,0,9,99.51897381,100.00000000,99.75890705,0.00000000,2.77777778,0.00000000,50.24615515,14.97299635,1505.15555556
mitdb,202,202,,clean_after_5min,180,7,78.12500000,1260,12.97760010,75,1871,1861,1861,0,10,99.46552646,100.00000000,99.73204716,0.00000000,2.77777778,0.00000000,22.21881778,22.06063410,1505.15555556
mitdb,202,202,,clean_after_5min,180,8,39.06250000,1440,14.83154297,75,1871,1861,1861,0,10,99.46552646,100.00000000,99.73204716,0.00000000,2.77777778,0.00000000,11.27929900,27.94941086,1505.15555556
mitdb,202,202,,clean_after_5min,180,9,19.53125000,1620,16.68548584,75,1871,1861,1861,0,10,99.46552646,100.00000000,99.73204716,0.00000000,2.77777778,0.00000000,5.64473415,33.96218320,1505.15555556
mitdb,202,202,,clean_after_5min,180,10,9.76562500,1800,18.53942871,75,1871,1861,1861,0,10,99.46552646,100.00000000,99.73204716,0.00000000,2.77777778,0.00000000,2.81694908,39.99947311,1505.15555556
mitdb,202,202,,clean_after_5min,180,11,4.88281250,1980,20.39337158,75,1871,1861,1861,0,10,99.46552646,100.00000000,99.73204716,0.00000000,2.77777778,0.00000000,1.41061092,46.00690822,1505.15555556
mitdb,202,202,,clean_after_5min,250,6,156.25000000,1500,15.44952393,75,1871,1861,1861,0,10,99.46552646,100.00000000,99.73204716,1.11111111,2.77777778,0.00000000,50.23086134,14.97620074,1505.15555556
mitdb,202,202,,clean_after_5min,250,7,78.12500000,1750,18.02444458,75,1871,1860,1860,0,11,99.41207910,100.00000000,99.70517288,1.11111111,2.66666667,0.00000000,22.22294299,22.05958180,1505.15555556
mitdb,202,202,,clean_after_5min,250,8,39.06250000,2000,20.59936523,75,1871,1860,1860,0,11,99.41207910,100.00000000,99.70517288,1.11111111,2.66666667,0.00000000,11.28264685,27.94739335,1505.15555556
mitdb,202,202,,clean_after_5min,250,9,19.53125000,2250,23.17428589,75,1871,1860,1860,0,11,99.41207910,100.00000000,99.70517288,1.11111111,2.66666667,0.00000000,5.64562966,33.96136552,1505.15555556
mitdb,202,202,,clean_after_5min,250,10,9.76562500,2500,25.74920654,75,1871,1860,1860,0,11,99.41207910,100.00000000,99.70517288,1.11111111,2.66666667,0.00000000,2.81436155,40.00801546,1505.15555556
mitdb,202,202,,clean_after_5min,250,11,4.88281250,2750,28.32412720,75,1871,1860,1860,0,11,99.41207910,100.00000000,99.70517288,1.11111111,2.66666667,0.00000000,1.40953497,46.01409615,1505.15555556
mitdb,202,202,,clean_after_5min,360,6,156.25000000,2160,22.24731445,75,1871,1861,1861,0,10,99.46552646,100.00000000,99.73204716,0.00000000,2.77777778,0.00000000,50.24688243,14.96834487,1505.15555556
mitdb,202,202,,clean_after_5min,360,7,78.12500000,2520,25.95520020,75,1871,1861,1861,0,10,99.46552646,100.00000000,99.73204716,0.00000000,2.77777778,0.00000000,22.21688643,22.05686339,1505.15555556
mitdb,202,202,,clean_after_5min,360,8,39.06250000,2880,29.66308594,75,1871,1861,1861,0,10,99.46552646,100.00000000,99.73204716,0.00000000,2.77777778,0.00000000,11.28486566,27.94059942,1505.15555556
mitdb,202,202,,clean_after_5min,360,9,19.53125000,3240,33.37097168,75,1871,1861,1861,0,10,99.46552646,100.00000000,99.73204716,0.00000000,2.77777778,0.00000000,5.64530559,33.95677816,1505.15555556
mitdb,202,202,,clean_after_5min,360,10,9.76562500,3600,37.07885742,75,1871,1861,1861,0,10,99.46552646,100.00000000,99.73204716,0.00000000,2.77777778,0.00000000,2.81604880,39.99772377,1505.15555556
mitdb,202,202,,clean_after_5min,360,11,4.88281250,3960,40.78674316,75,1871,1861,1861,0,10,99.46552646,100.00000000,99.73204716,0.00000000,2.77777778,0.00000000,1.40918942,46.01113979,1505.15555556
mitdb,202,202,,clean_after_5min,100,6,156.25000000,600,6.17980957,150,1871,1874,1869,5,2,99.89310529,99.73319104,99.81308411,60.00000000,66.66666667,0.00000000,50.23186492,14.97743512,1505.15555556
mitdb,202,202,,clean_after_5min,100,7,78.12500000,700,7.20977783,150,1871,1874,1868,6,3,99.83965794,99.67982924,99.75967957,61.11111111,66.66666667,0.00000000,22.21721070,22.06323049,1505.15555556
mitdb,202,202,,clean_after_5min,100,8,39.06250000,800,8.23974609,150,1871,1876,1869,7,2,99.89310529,99.62686567,99.75980785,60.55555556,66.66666667,0.00000000,11.27640054,27.95361129,1505.15555556
mitdb,202,202,,clean_after_5min,100,9,19.53125000,900,9.26971436,150,1871,1875,1869,6,2,99.89310529,99.68000000,99.78643887,60.55555556,66.66666667,0.00000000,5.65218744,33.95269006,1505.15555556
mitdb,202,202,,clean_after_5min,100,10,9.76562500,1000,10.29968262,150,1871,1875,1869,6,2,99.89310529,99.68000000,99.78643887,60.55555556,66.66666667,0.00000000,2.80925263,40.02520523,1505.15555556
mitdb,202,202,,clean_after_5min,100,11,4.88281250,1100,11.32965088,150,1871,1875,1869,6,2,99.89310529,99.68000000,99.78643887,60.55555556,66.66666667,0.00000000,1.41261934,45.99651819,1505.15555556
mitdb,202,202,,clean_after_5min,125,6,156.25000000,750,7.72476196,150,1871,1866,1865,1,6,99.67931587,99.94640943,99.81268397,2.11111111,4.77777778,0.00000000,50.21090041,14.98094586,1505.15555556
mitdb,202,202,,clean_after_5min,125,7,78.12500000,875,9.01222229,150,1871,1866,1864,2,7,99.62586852,99.89281886,99.75916511,2.00000000,4.55555556,0.00000000,22.21597308,22.06359924,1505.15555556
mitdb,202,202,,clean_after_5min,125,8,39.06250000,1000,10.29968262,150,1871,1866,1864,2,7,99.62586852,99.89281886,99.75916511,2.00000000,4.55555556,0.00000000,11.28416089,27.94752066,1505.15555556
mitdb,202,202,,clean_after_5min,125,9,19.53125000,1125,11.58714294,150,1871,1865,1864,1,7,99.62586852,99.94638070,99.78586724,2.00000000,4.55555556,0.00000000,5.64105351,33.96970167,1505.15555556
mitdb,202,202,,clean_after_5min,125,10,9.76562500,1250,12.87460327,150,1871,1864,1864,0,7,99.62586852,100.00000000,99.81258367,2.00000000,4.55555556,0.00000000,2.81822004,39.99740806,1505.15555556
mitdb,202,202,,clean_after_5min,125,11,4.88281250,1375,14.16206360,150,1871,1865,1864,1,7,99.62586852,99.94638070,99.78586724,2.00000000,4.55555556,0.00000000,1.40888279,46.01940875,1505.15555556
mitdb,202,202,,clean_after_5min,180,6,156.25000000,1080,11.12365723,150,1871,1862,1862,0,9,99.51897381,100.00000000,99.75890705,0.00000000,2.77777778,0.00000000,50.24615515,14.97299635,1505.15555556
mitdb,202,202,,clean_after_5min,180,7,78.12500000,1260,12.97760010,150,1871,1861,1861,0,10,99.46552646,100.00000000,99.73204716,0.00000000,2.77777778,0.00000000,22.21881778,22.06063410,1505.15555556
mitdb,202,202,,clean_after_5min,180,8,39.06250000,1440,14.83154297,150,1871,1861,1861,0,10,99.46552646,100.00000000,99.73204716,0.00000000,2.77777778,0.00000000,11.27929900,27.94941086,1505.15555556
mitdb,202,202,,clean_after_5min,180,9,19.53125000,1620,16.68548584,150,1871,1861,1861,0,10,99.46552646,100.00000000,99.73204716,0.00000000,2.77777778,0.00000000,5.64473415,33.96218320,1505.15555556
mitdb,202,202,,clean_after_5min,180,10,9.76562500,1800,18.53942871,150,1871,1861,1861,0,10,99.46552646,100.00000000,99.73204716,0.00000000,2.77777778,0.00000000,2.81694908,39.99947311,1505.15555556
mitdb,202,202,,clean_after_5min,180,11,4.88281250,1980,20.39337158,150,1871,1861,1861,0,10,99.46552646,100.00000000,99.73204716,0.00000000,2.77777778,0.00000000,1.41061092,46.00690822,1505.15555556
mitdb,202,202,,clean_after_5min,250,6,156.25000000,1500,15.44952393,150,1871,1861,1861,0,10,99.46552646,100.00000000,99.73204716,1.11111111,2.77777778,0.00000000,50.23086134,14.97620074,1505.15555556
mitdb,202,202,,clean_after_5min,250,7,78.12500000,1750,18.02444458,150,1871,1860,1860,0,11,99.41207910,100.00000000,99.70517288,1.11111111,2.66666667,0.00000000,22.22294299,22.05958180,1505.15555556
mitdb,202,202,,clean_after_5min,250,8,39.06250000,2000,20.59936523,150,1871,1860,1860,0,11,99.41207910,100.00000000,99.70517288,1.11111111,2.66666667,0.00000000,11.28264685,27.94739335,1505.15555556
mitdb,202,202,,clean_after_5min,250,9,19.53125000,2250,23.17428589,150,1871,1860,1860,0,11,99.41207910,100.00000000,99.70517288,1.11111111,2.66666667,0.00000000,5.64562966,33.96136552,1505.15555556
mitdb,202,202,,clean_after_5min,250,10,9.76562500,2500,25.74920654,150,1871,1860,1860,0,11,99.41207910,100.00000000,99.70517288,1.11111111,2.66666667,0.00000000,2.81436155,40.00801546,1505.15555556
mitdb,202,202,,clean_after_5min,250,11,4.88281250,2750,28.32412720,150,1871,1860,1860,0,11,99.41207910,100.00000000,99.70517288,1.11111111,2.66666667,0.00000000,1.40953497,46.01409615,1505.15555556
mitdb,202,202,,clean_after_5min,360,6,156.25000000,2160,22.24731445,150,1871,1861,1861,0,10,99.46552646,100.00000000,99.73204716,0.00000000,2.77777778,0.00000000,50.24688243,14.96834487,1505.15555556
mitdb,202,202,,clean_after_5min,360,7,78.12500000,2520,25.95520020,150,1871,1861,1861,0,10,99.46552646,100.00000000,99.73204716,0.00000000,2.77777778,0.00000000,22.21688643,22.05686339,1505.15555556
mitdb,202,202,,clean_after_5min,360,8,39.06250000,2880,29.66308594,150,1871,1861,1861,0,10,99.46552646,100.00000000,99.73204716,0.00000000,2.77777778,0.00000000,11.28486566,27.94059942,1505.15555556
mitdb,202,202,,clean_after_5min,360,9,19.53125000,3240,33.37097168,150,1871,1861,1861,0,10,99.46552646,100.00000000,99.73204716,0.00000000,2.77777778,0.00000000,5.64530559,33.95677816,1505.15555556
mitdb,202,202,,clean_after_5min,360,10,9.76562500,3600,37.07885742,150,1871,1861,1861,0,10,99.46552646,100.00000000,99.73204716,0.00000000,2.77777778,0.00000000,2.81604880,39.99772377,1505.15555556
mitdb,202,202,,clean_after_5min,360,11,4.88281250,3960,40.78674316,150,1871,1861,1861,0,10,99.46552646,100.00000000,99.73204716,0.00000000,2.77777778,0.00000000,1.40918942,46.01113979,1505.15555556
mitdb,203,203,,clean_after_5min,100,6,156.25000000,600,6.17980957,75,2481,2378,2255,123,226,90.89076985,94.82758621,92.81745215,7.77777778,71.11111111,0.00000000,45.32977006,19.36570460,1505.15555556
mitdb,203,203,,clean_after_5min,100,7,78.12500000,700,7.20977783,75,2481,2387,2260,127,221,91.09230149,94.67951403,92.85127362,8.33333333,71.11111111,0.00000000,22.56188158,25.42586862,1505.15555556
mitdb,203,203,,clean_after_5min,100,8,39.06250000,800,8.23974609,75,2481,2390,2271,119,210,91.53567110,95.02092050,93.24574009,8.33333333,71.11111111,0.00000000,11.26482938,31.45888256,1505.15555556
mitdb,203,203,,clean_after_5min,100,9,19.53125000,900,9.26971436,75,2481,2394,2269,125,212,91.45505844,94.77861320,93.08717949,8.33333333,71.11111111,0.00000000,5.63652997,37.47313851,1505.15555556
mitdb,203,203,,clean_after_5min,100,10,9.76562500,1000,10.29968262,75,2481,2390,2269,121,212,91.45505844,94.93723849,93.16362143,8.33333333,71.11111111,0.00000000,2.81875029,43.49224286,1505.15555556
mitdb,203,203,,clean_after_5min,100,11,4.88281250,1100,11.32965088,75,2481,2393,2268,125,213,91.41475212,94.77643126,93.06524415,8.33333333,71.11111111,0.00000000,1.40934766,49.51301217,1505.15555556
mitdb,203,203,,clean_after_5min,125,6,156.25000000,750,7.72476196,75,2481,2394,2362,32,119,95.20354696,98.66332498,96.90256410,3.00000000,61.22222222,0.00000000,45.39357689,19.35302360,1505.15555556
mitdb,203,203,,clean_after_5min,125,7,78.12500000,875,9.01222229,75,2481,2401,2368,33,113,95.44538493,98.62557268,97.00942237,2.88888889,61.00000000,0.00000000,22.54590285,25.43155908,1505.15555556
mitdb,203,203,,clean_after_5min,125,8,39.06250000,1000,10.29968262,75,2481,2396,2369,27,112,95.48569125,98.87312187,97.14988723,3.00000000,61.11111111,0.00000000,11.26473518,31.45849198,1505.15555556
mitdb,203,203,,clean_after_5min,125,9,19.53125000,1125,11.58714294,75,2481,2399,2367,32,114,95.40507860,98.66611088,97.00819672,3.00000000,60.96666667,0.00000000,5.63877062,37.46922315,1505.15555556
mitdb,203,203,,clean_after_5min,125,10,9.76562500,1250,12.87460327,75,2481,2400,2369,31,112,95.48569125,98.70833333,97.07027249,3.00000000,60.95555556,0.00000000,2.81617930,43.49970568,1505.15555556
mitdb,203,203,,clean_after_5min,125,11,4.88281250,1375,14.16206360,75,2481,2404,2372,32,109,95.60661024,98.66888519,97.11361310,3.00000000,60.93888889,0.00000000,1.41072211,49.50408224,1505.15555556
mitdb,203,203,,clean_after_5min,180,6,156.25000000,1080,11.12365723,75,2481,2442,2426,16,55,97.78315195,99.34479934,98.55778997,2.77777778,5.55555556,0.00000000,45.36673572,19.35586345,1505.15555556
mitdb,203,203,,clean_after_5min,180,7,78.12500000,1260,12.97760010,75,2481,2441,2427,14,54,97.82345828,99.42646456,98.61844779,2.77777778,5.55555556,0.00000000,22.56253524,25.42285613,1505.15555556
mitdb,203,203,,clean_after_5min,180,8,39.06250000,1440,14.83154297,75,2481,2444,2426,18,55,97.78315195,99.26350245,98.51776650,2.77777778,5.55555556,0.00000000,11.25765162,31.46165798,1505.15555556
mitdb,203,203,,clean_after_5min,180,9,19.53125000,1620,16.68548584,75,2481,2441,2426,15,55,97.78315195,99.38549775,98.57781390,2.77777778,5.55555556,0.00000000,5.63972442,37.46545642,1505.15555556
mitdb,203,203,,clean_after_5min,180,10,9.76562500,1800,18.53942871,75,2481,2437,2423,14,58,97.66223297,99.42552318,98.53599024,2.77777778,5.55555556,0.00000000,2.81668117,43.49586027,1505.15555556
mitdb,203,203,,clean_after_5min,180,11,4.88281250,1980,20.39337158,75,2481,2437,2423,14,58,97.66223297,99.42552318,98.53599024,2.77777778,5.55555556,0.00000000,1.41018401,49.50509835,1505.15555556
mitdb,203,203,,clean_after_5min,250,6,156.25000000,1500,15.44952393,75,2481,2454,2436,18,45,98.18621524,99.26650367,98.72340426,1.22222222,30.66666667,0.00000000,45.36494787,19.35612204,1505.15555556
mitdb,203,203,,clean_after_5min,250,7,78.12500000,1750,18.02444458,75,2481,2447,2431,16,50,97.98468360,99.34613813,98.66071429,1.22222222,5.50000000,0.00000000,22.55406057,25.42603551,1505.15555556
mitdb,203,203,,clean_after_5min,250,8,39.06250000,2000,20.59936523,75,2481,2449,2431,18,50,97.98468360,99.26500612,98.62068966,1.11111111,4.11111111,0.00000000,11.26509962,31.45582963,1505.15555556
mitdb,203,203,,clean_after_5min,250,9,19.53125000,2250,23.17428589,75,2481,2450,2432,18,49,98.02498992,99.26530612,98.64124924,1.22222222,4.53333333,0.00000000,5.64686394,37.45438389,1505.15555556
mitdb,203,203,,clean_after_5min,250,10,9.76562500,2500,25.74920654,75,2481,2450,2432,18,49,98.02498992,99.26530612,98.64124924,1.22222222,4.21111111,0.00000000,2.81607456,43.49764739,1505.15555556
mitdb,203,203,,clean_after_5min,250,11,4.88281250,2750,28.32412720,75,2481,2450,2432,18,49,98.02498992,99.26530612,98.64124924,1.22222222,4.21111111,0.00000000,1.41037914,49.50381287,1505.15555556
mitdb,203,203,,clean_after_5min,360,6,156.25000000,2160,22.24731445,75,2481,2453,2434,19,47,98.10560258,99.22543824,98.66234293,0.00000000,36.11111111,0.00000000,45.37129707,19.35120088,1505.15555556
mitdb,203,203,,clean_after_5min,360,7,78.12500000,2520,25.95520020,75,2481,2450,2432,18,49,98.02498992,99.26530612,98.64124924,0.00000000,36.11111111,0.00000000,22.55987852,25.42008964,1505.15555556
mitdb,203,203,,clean_after_5min,360,8,39.06250000,2880,29.66308594,75,2481,2454,2434,20,47,98.10560258,99.18500407,98.64235056,0.00000000,36.11111111,0.00000000,11.26976440,31.44852803,1505.15555556
mitdb,203,203,,clean_after_5min,360,9,19.53125000,3240,33.37097168,75,2481,2454,2434,20,47,98.10560258,99.18500407,98.64235056,0.00000000,36.11111111,0.00000000,5.64313779,37.45641168,1505.15555556
mitdb,203,203,,clean_after_5min,360,10,9.76562500,3600,37.07885742,75,2481,2452,2433,19,48,98.06529625,99.22512235,98.64180012,0.00000000,36.11111111,0.00000000,2.81683754,43.49158879,1505.15555556
mitdb,203,203,,clean_after_5min,360,11,4.88281250,3960,40.78674316,75,2481,2453,2434,19,47,98.10560258,99.22543824,98.66234293,0.00000000,36.11111111,0.00000000,1.40993236,49.50285920,1505.15555556
mitdb,203,203,,clean_after_5min,100,6,156.25000000,600,6.17980957,150,2481,2378,2316,62,165,93.34945586,97.39276703,95.32825684,8.33333333,72.22222222,0.00000000,45.32977006,19.36570460,1505.15555556
mitdb,203,203,,clean_after_5min,100,7,78.12500000,700,7.20977783,150,2481,2387,2316,71,165,93.34945586,97.02555509,95.15201315,8.88888889,72.22222222,0.00000000,22.56188158,25.42586862,1505.15555556
mitdb,203,203,,clean_after_5min,100,8,39.06250000,800,8.23974609,150,2481,2390,2325,65,156,93.71221282,97.28033473,95.46294395,8.88888889,72.22222222,0.00000000,11.26482938,31.45888256,1505.15555556
mitdb,203,203,,clean_after_5min,100,9,19.53125000,900,9.26971436,150,2481,2394,2326,68,155,93.75251915,97.15956558,95.42564103,8.88888889,72.22222222,0.00000000,5.63652997,37.47313851,1505.15555556
mitdb,203,203,,clean_after_5min,100,10,9.76562500,1000,10.29968262,150,2481,2390,2325,65,156,93.71221282,97.28033473,95.46294395,8.88888889,72.22222222,0.00000000,2.81875029,43.49224286,1505.15555556
mitdb,203,203,,clean_after_5min,100,11,4.88281250,1100,11.32965088,150,2481,2393,2325,68,156,93.71221282,97.15837860,95.40418547,8.88888889,72.22222222,0.00000000,1.40934766,49.51301217,1505.15555556
mitdb,203,203,,clean_after_5min,125,6,156.25000000,750,7.72476196,150,2481,2394,2372,22,109,95.60661024,99.08103592,97.31282051,3.00000000,61.44444444,0.00000000,45.39357689,19.35302360,1505.15555556
mitdb,203,203,,clean_after_5min,125,7,78.12500000,875,9.01222229,150,2481,2401,2378,23,103,95.84844821,99.04206581,97.41909054,2.94444444,61.35000000,0.00000000,22.54590285,25.43155908,1505.15555556
mitdb,203,203,,clean_after_5min,125,8,39.06250000,1000,10.29968262,150,2481,2396,2377,19,104,95.80814188,99.20701169,97.47795776,3.00000000,61.33333333,0.00000000,11.26473518,31.45849198,1505.15555556
mitdb,203,203,,clean_after_5min,125,9,19.53125000,1125,11.58714294,150,2481,2399,2377,22,104,95.80814188,99.08295123,97.41803279,3.00000000,61.24444444,0.00000000,5.63877062,37.46922315,1505.15555556
mitdb,203,203,,clean_after_5min,125,10,9.76562500,1250,12.87460327,150,2481,2400,2379,21,102,95.88875453,99.12500000,97.48002459,3.00000000,61.23333333,0.00000000,2.81617930,43.49970568,1505.15555556
mitdb,203,203,,clean_after_5min,125,11,4.88281250,1375,14.16206360,150,2481,2404,2382,22,99,96.00967352,99.08485857,97.52302968,3.00000000,61.22222222,0.00000000,1.41072211,49.50408224,1505.15555556
mitdb,203,203,,clean_after_5min,180,6,156.25000000,1080,11.12365723,150,2481,2442,2429,13,52,97.90407094,99.46764947,98.67966687,2.77777778,5.55555556,0.00000000,45.36673572,19.35586345,1505.15555556
mitdb,203,203,,clean_after_5min,180,7,78.12500000,1260,12.97760010,150,2481,2441,2430,11,51,97.94437727,99.54936501,98.74034945,2.77777778,5.55555556,0.00000000,22.56253524,25.42285613,1505.15555556
mitdb,203,203,,clean_after_5min,180,8,39.06250000,1440,14.83154297,150,2481,2444,2429,15,52,97.90407094,99.38625205,98.63959391,2.77777778,5.55555556,0.00000000,11.25765162,31.46165798,1505.15555556
mitdb,203,203,,clean_after_5min,180,9,19.53125000,1620,16.68548584,150,2481,2441,2429,12,52,97.90407094,99.50839820,98.69971556,2.77777778,5.55555556,0.00000000,5.63972442,37.46545642,1505.15555556
mitdb,203,203,,clean_after_5min,180,10,9.76562500,1800,18.53942871,150,2481,2437,2426,11,55,97.78315195,99.54862536,98.65799105,2.77777778,5.55555556,0.00000000,2.81668117,43.49586027,1505.15555556
mitdb,203,203,,clean_after_5min,180,11,4.88281250,1980,20.39337158,150,2481,2437,2426,11,55,97.78315195,99.54862536,98.65799105,2.77777778,5.55555556,0.00000000,1.41018401,49.50509835,1505.15555556
mitdb,203,203,,clean_after_5min,250,6,156.25000000,1500,15.44952393,150,2481,2454,2440,14,41,98.34744055,99.42950285,98.88551165,1.22222222,32.58333333,0.00000000,45.36494787,19.35612204,1505.15555556
