dataset,record,base_record,snr_db,eval_scope,target_fs_hz,bits,lsb_uv,raw_bitrate_bps,storage_mib_per_day,tolerance_ms,reference_beats,detected_beats,tp,fp,fn,sensitivity_pct,ppv_pct,f1_pct,median_abs_timing_error_ms,p95_abs_timing_error_ms,clipping_rate_pct,quantization_rmse_uv,quantization_snr_db,evaluated_duration_s
nstdb,118e12,118,12,mixed_after_5min,100,8,39.06250000,800,8.23974609,150,1916,2056,1902,154,14,99.26931106,92.50972763,95.77039275,7.77777778,56.08333333,0.00000000,11.26143746,33.03493133,1505.15555556
nstdb,118e12,118,12,mixed_after_5min,100,9,19.53125000,900,9.26971436,150,1916,2060,1902,158,14,99.26931106,92.33009709,95.67404427,7.77777778,56.11111111,0.00000000,5.64174532,39.03853836,1505.15555556
nstdb,118e12,118,12,mixed_after_5min,100,10,9.76562500,1000,10.29968262,150,1916,2055,1902,153,14,99.26931106,92.55474453,95.79451020,7.77777778,55.55555556,0.00000000,2.82057814,45.06004520,1505.15555556
nstdb,118e12,118,12,mixed_after_5min,100,11,4.88281250,1100,11.32965088,150,1916,2058,1902,156,14,99.26931106,92.41982507,95.72219426,7.77777778,55.55555556,0.00000000,1.40999271,51.08247055,1505.15555556
nstdb,118e12,118,12,mixed_after_5min,125,6,156.25000000,750,7.72476196,150,1916,2004,1908,96,8,99.58246347,95.20958084,97.34693878,4.33333333,41.95555556,0.00000000,46.02211910,20.80776906,1505.15555556
nstdb,118e12,118,12,mixed_after_5min,125,7,78.12500000,875,9.01222229,150,1916,1998,1912,86,4,99.79123173,95.69569570,97.70056208,4.33333333,42.27222222,0.00000000,22.54375563,27.00657594,1505.15555556
nstdb,118e12,118,12,mixed_after_5min,125,8,39.06250000,1000,10.29968262,150,1916,2004,1912,92,4,99.79123173,95.40918164,97.55102041,4.33333333,42.22222222,0.00000000,11.27758111,33.02278211,1505.15555556
nstdb,118e12,118,12,mixed_after_5min,125,9,19.53125000,1125,11.58714294,150,1916,2004,1911,93,5,99.73903967,95.35928144,97.50000000,4.33333333,41.44444444,0.00000000,5.63226120,39.05344556,1505.15555556
nstdb,118e12,118,12,mixed_after_5min,125,10,9.76562500,1250,12.87460327,150,1916,2000,1911,89,5,99.73903967,95.55000000,97.59959142,4.33333333,41.44444444,0.00000000,2.81788381,45.06863968,1505.15555556
nstdb,118e12,118,12,mixed_after_5min,125,11,4.88281250,1375,14.16206360,150,1916,2001,1911,90,5,99.73903967,95.50224888,97.57467450,4.33333333,41.66666667,0.00000000,1.40853133,51.09177108,1505.15555556
nstdb,118e12,118,12,mixed_after_5min,180,6,156.25000000,1080,11.12365723,150,1916,1987,1906,81,10,99.47807933,95.92350277,97.66846016,2.77777778,41.66666667,0.00000000,45.95074223,20.82011003,1505.15555556
nstdb,118e12,118,12,mixed_after_5min,180,7,78.12500000,1260,12.97760010,150,1916,1986,1904,82,12,99.37369520,95.87109768,97.59097899,2.77777778,41.66666667,0.00000000,22.55009235,27.00299415,1505.15555556
nstdb,118e12,118,12,mixed_after_5min,180,8,39.06250000,1440,14.83154297,150,1916,1986,1905,81,11,99.42588727,95.92145015,97.64223475,2.77777778,41.66666667,0.00000000,11.26822243,33.02885243,1505.15555556
nstdb,118e12,118,12,mixed_after_5min,180,9,19.53125000,1620,16.68548584,150,1916,1988,1905,83,11,99.42588727,95.82494970,97.59221311,2.77777778,41.66666667,0.00000000,5.64142697,39.03818124,1505.15555556
nstdb,118e12,118,12,mixed_after_5min,180,10,9.76562500,1800,18.53942871,150,1916,1987,1904,83,12,99.37369520,95.82284852,97.56597489,2.77777778,41.66666667,0.00000000,2.82056900,45.05922609,1505.15555556
nstdb,118e12,118,12,mixed_after_5min,180,11,4.88281250,1980,20.39337158,150,1916,1987,1904,83,12,99.37369520,95.82284852,97.56597489,2.77777778,41.66666667,0.00000000,1.40670714,51.10188682,1505.15555556
nstdb,118e12,118,12,mixed_after_5min,250,6,156.25000000,1500,15.44952393,150,1916,1993,1906,87,10,99.47807933,95.63472153,97.51854694,1.22222222,3.55555556,0.00000000,46.00912798,20.80935063,1505.15555556
nstdb,118e12,118,12,mixed_after_5min,250,7,78.12500000,1750,18.02444458,150,1916,1987,1908,79,8,99.58246347,96.02415702,97.77094543,1.11111111,3.44444444,0.00000000,22.55068534,27.00303578,1505.15555556
nstdb,118e12,118,12,mixed_after_5min,250,8,39.06250000,2000,20.59936523,150,1916,1985,1907,78,9,99.53027140,96.07052897,97.76980261,1.11111111,3.55555556,0.00000000,11.26901311,33.02851300,1505.15555556
nstdb,118e12,118,12,mixed_after_5min,250,9,19.53125000,2250,23.17428589,150,1916,1984,1908,76,8,99.58246347,96.16935484,97.84615385,1.11111111,3.51666667,0.00000000,5.63564082,39.04736456,1505.15555556
nstdb,118e12,118,12,mixed_after_5min,250,10,9.76562500,2500,25.74920654,150,1916,1986,1908,78,8,99.58246347,96.07250755,97.79600205,1.11111111,3.51666667,0.00000000,2.81928162,45.06346148,1505.15555556
nstdb,118e12,118,12,mixed_after_5min,250,11,4.88281250,2750,28.32412720,150,1916,1986,1908,78,8,99.58246347,96.07250755,97.79600205,1.11111111,3.51666667,0.00000000,1.40923811,51.08654311,1505.15555556
nstdb,118e12,118,12,mixed_after_5min,360,6,156.25000000,2160,22.24731445,150,1916,1992,1909,83,7,99.63465553,95.83333333,97.69703173,2.77777778,2.77777778,0.00000000,45.97970420,20.81042520,1505.15555556
nstdb,118e12,118,12,mixed_after_5min,360,7,78.12500000,2520,25.95520020,150,1916,1997,1909,88,7,99.63465553,95.59339009,97.57219525,2.77777778,2.77777778,0.00000000,22.53985556,27.00272609,1505.15555556
nstdb,118e12,118,12,mixed_after_5min,360,8,39.06250000,2880,29.66308594,150,1916,1998,1909,89,7,99.63465553,95.54554555,97.54726622,2.77777778,2.77777778,0.00000000,11.27279408,33.02111718,1505.15555556
nstdb,118e12,118,12,mixed_after_5min,360,9,19.53125000,3240,33.37097168,150,1916,1997,1909,88,7,99.63465553,95.59339009,97.57219525,2.77777778,2.77777778,0.00000000,5.64020828,39.03584583,1505.15555556
nstdb,118e12,118,12,mixed_after_5min,360,10,9.76562500,3600,37.07885742,150,1916,1997,1909,88,7,99.63465553,95.59339009,97.57219525,2.77777778,2.77777778,0.00000000,2.81963770,45.05788248,1505.15555556
nstdb,118e12,118,12,mixed_after_5min,360,11,4.88281250,3960,40.78674316,150,1916,1998,1909,89,7,99.63465553,95.54554555,97.54726622,2.77777778,2.77777778,0.00000000,1.40822665,51.08829750,1505.15555556
nstdb,118e12,118,12,noise_only,100,6,156.25000000,600,6.17980957,75,982,1127,926,201,56,94.29735234,82.16503993,87.81412992,7.77777778,57.22222222,0.00000000,45.16106614,22.28176841,782.75555556
nstdb,118e12,118,12,noise_only,100,7,78.12500000,700,7.20977783,75,982,1126,923,203,59,93.99185336,81.97158082,87.57115750,7.77777778,57.22222222,0.00000000,22.50582246,28.33115436,782.75555556
nstdb,118e12,118,12,noise_only,100,8,39.06250000,800,8.23974609,75,982,1122,922,200,60,93.89002037,82.17468806,87.64258555,7.77777778,57.16666667,0.00000000,11.25715155,34.34848188,782.75555556
nstdb,118e12,118,12,noise_only,100,9,19.53125000,900,9.26971436,75,982,1126,920,206,62,93.68635438,81.70515098,87.28652751,7.77777778,56.16666667,0.00000000,5.64177542,40.34873625,782.75555556
nstdb,118e12,118,12,noise_only,100,10,9.76562500,1000,10.29968262,75,982,1121,921,200,61,93.78818737,82.15878680,87.58915835,7.77777778,55.55555556,0.00000000,2.81552463,46.38586552,782.75555556
nstdb,118e12,118,12,noise_only,100,11,4.88281250,1100,11.32965088,75,982,1124,921,203,61,93.78818737,81.93950178,87.46438746,7.77777778,55.55555556,0.00000000,1.40997347,52.39283333,782.75555556
nstdb,118e12,118,12,noise_only,125,6,156.25000000,750,7.72476196,75,982,1070,956,114,26,97.35234216,89.34579439,93.17738791,4.44444444,45.38888889,0.00000000,45.19682669,22.27496750,782.75555556
nstdb,118e12,118,12,noise_only,125,7,78.12500000,875,9.01222229,75,982,1064,960,104,22,97.75967413,90.22556391,93.84164223,4.50000000,45.90000000,0.00000000,22.51888849,28.32618736,782.75555556
nstdb,118e12,118,12,noise_only,125,8,39.06250000,1000,10.29968262,75,982,1070,961,109,21,97.86150713,89.81308411,93.66471735,4.44444444,45.88888889,0.00000000,11.28196221,34.32943356,782.75555556
nstdb,118e12,118,12,noise_only,125,9,19.53125000,1125,11.58714294,75,982,1070,961,109,21,97.86150713,89.81308411,93.66471735,4.44444444,45.44444444,0.00000000,5.63448349,40.36004416,782.75555556
nstdb,118e12,118,12,noise_only,125,10,9.76562500,1250,12.87460327,75,982,1066,961,105,21,97.86150713,90.15009381,93.84765625,4.44444444,45.33333333,0.00000000,2.82207094,46.36576782,782.75555556
nstdb,118e12,118,12,noise_only,125,11,4.88281250,1375,14.16206360,75,982,1067,961,106,21,97.86150713,90.06560450,93.80185456,4.44444444,45.55555556,0.00000000,1.40839491,52.40263745,782.75555556
nstdb,118e12,118,12,noise_only,180,6,156.25000000,1080,11.12365723,75,982,1053,961,92,21,97.86150713,91.26305793,94.44717445,2.77777778,44.44444444,0.00000000,45.12600864,22.28740034,782.75555556
nstdb,118e12,118,12,noise_only,180,7,78.12500000,1260,12.97760010,75,982,1052,959,93,23,97.65784114,91.15969582,94.29695182,2.77777778,44.44444444,0.00000000,22.56069355,28.30888986,782.75555556
nstdb,118e12,118,12,noise_only,180,8,39.06250000,1440,14.83154297,75,982,1052,960,92,22,97.75967413,91.25475285,94.39528024,2.77777778,44.44444444,0.00000000,11.25409845,34.34972459,782.75555556
nstdb,118e12,118,12,noise_only,180,9,19.53125000,1620,16.68548584,75,982,1054,960,94,22,97.75967413,91.08159393,94.30255403,2.77777778,44.44444444,0.00000000,5.64375440,40.34457666,782.75555556
nstdb,118e12,118,12,noise_only,180,10,9.76562500,1800,18.53942871,75,982,1053,959,94,23,97.65784114,91.07312441,94.25061425,2.77777778,44.44444444,0.00000000,2.82503066,46.35547546,782.75555556
nstdb,118e12,118,12,noise_only,180,11,4.88281250,1980,20.39337158,75,982,1053,959,94,23,97.65784114,91.07312441,94.25061425,2.77777778,44.44444444,0.00000000,1.40623211,52.41479859,782.75555556
nstdb,118e12,118,12,noise_only,250,6,156.25000000,1500,15.44952393,75,982,1059,963,96,19,98.06517312,90.93484419,94.36550710,1.33333333,4.86666667,0.00000000,45.19387495,22.27452408,782.75555556
nstdb,118e12,118,12,noise_only,250,7,78.12500000,1750,18.02444458,75,982,1053,965,88,17,98.26883910,91.64292498,94.84029484,1.33333333,4.22222222,0.00000000,22.53292048,28.31976599,782.75555556
nstdb,118e12,118,12,noise_only,250,8,39.06250000,2000,20.59936523,75,982,1051,964,87,18,98.16700611,91.72216936,94.83521889,1.33333333,4.31666667,0.00000000,11.26427620,34.34204986,782.75555556
nstdb,118e12,118,12,noise_only,250,9,19.53125000,2250,23.17428589,75,982,1050,965,85,17,98.26883910,91.90476190,94.98031496,1.33333333,4.31111111,0.00000000,5.63986105,40.35074759,782.75555556
nstdb,118e12,118,12,noise_only,250,10,9.76562500,2500,25.74920654,75,982,1052,965,87,17,98.26883910,91.73003802,94.88692232,1.33333333,4.31111111,0.00000000,2.82185669,46.36541658,782.75555556
nstdb,118e12,118,12,noise_only,250,11,4.88281250,2750,28.32412720,75,982,1052,965,87,17,98.26883910,91.73003802,94.88692232,1.33333333,4.31111111,0.00000000,1.40814504,52.40316787,782.75555556
nstdb,118e12,118,12,noise_only,360,6,156.25000000,2160,22.24731445,75,982,1058,966,92,16,98.37067210,91.30434783,94.70588235,2.77777778,2.77777778,0.00000000,45.14735457,22.27975492,782.75555556
nstdb,118e12,118,12,noise_only,360,7,78.12500000,2520,25.95520020,75,982,1063,966,97,16,98.37067210,90.87488241,94.47432763,2.77777778,2.77777778,0.00000000,22.53948310,28.31352203,782.75555556
nstdb,118e12,118,12,noise_only,360,8,39.06250000,2880,29.66308594,75,982,1064,964,100,18,98.16700611,90.60150376,94.23264907,2.77777778,2.77777778,0.00000000,11.26457771,34.33810276,782.75555556
nstdb,118e12,118,12,noise_only,360,9,19.53125000,3240,33.37097168,75,982,1063,964,99,18,98.16700611,90.68673565,94.27872861,2.77777778,2.77777778,0.00000000,5.64045016,40.34612576,782.75555556
nstdb,118e12,118,12,noise_only,360,10,9.76562500,3600,37.07885742,75,982,1063,964,99,18,98.16700611,90.68673565,94.27872861,2.77777778,2.77777778,0.00000000,2.82312039,46.35781310,782.75555556
nstdb,118e12,118,12,noise_only,360,11,4.88281250,3960,40.78674316,75,982,1064,964,100,18,98.16700611,90.60150376,94.23264907,2.77777778,2.77777778,0.00000000,1.40740701,52.40400691,782.75555556
nstdb,118e12,118,12,noise_only,100,6,156.25000000,600,6.17980957,150,982,1127,970,157,12,98.77800407,86.06921029,91.98672357,8.33333333,73.63888889,0.00000000,45.16106614,22.28176841,782.75555556
nstdb,118e12,118,12,noise_only,100,7,78.12500000,700,7.20977783,150,982,1126,969,157,13,98.67617108,86.05683837,91.93548387,8.33333333,74.44444444,0.00000000,22.50582246,28.33115436,782.75555556
nstdb,118e12,118,12,noise_only,100,8,39.06250000,800,8.23974609,150,982,1122,968,154,14,98.57433809,86.27450980,92.01520913,8.33333333,74.44444444,0.00000000,11.25715155,34.34848188,782.75555556
nstdb,118e12,118,12,noise_only,100,9,19.53125000,900,9.26971436,150,982,1126,968,158,14,98.57433809,85.96802842,91.84060721,7.77777778,74.80555556,0.00000000,5.64177542,40.34873625,782.75555556
nstdb,118e12,118,12,noise_only,100,10,9.76562500,1000,10.29968262,150,982,1121,968,153,14,98.57433809,86.35147190,92.05896339,7.77777778,74.44444444,0.00000000,2.81552463,46.38586552,782.75555556
nstdb,118e12,118,12,noise_only,100,11,4.88281250,1100,11.32965088,150,982,1124,968,156,14,98.57433809,86.12099644,91.92782526,7.77777778,74.44444444,0.00000000,1.40997347,52.39283333,782.75555556
nstdb,118e12,118,12,noise_only,125,6,156.25000000,750,7.72476196,150,982,1070,974,96,8,99.18533605,91.02803738,94.93177388,4.55555556,47.26666667,0.00000000,45.19682669,22.27496750,782.75555556
nstdb,118e12,118,12,noise_only,125,7,78.12500000,875,9.01222229,150,982,1064,978,86,4,99.59266802,91.91729323,95.60117302,4.66666667,49.08333333,0.00000000,22.51888849,28.32618736,782.75555556
nstdb,118e12,118,12,noise_only,125,8,39.06250000,1000,10.29968262,150,982,1070,978,92,4,99.59266802,91.40186916,95.32163743,4.55555556,48.32222222,0.00000000,11.28196221,34.32943356,782.75555556
nstdb,118e12,118,12,noise_only,125,9,19.53125000,1125,11.58714294,150,982,1070,977,93,5,99.49083503,91.30841121,95.22417154,4.55555556,47.37777778,0.00000000,5.63448349,40.36004416,782.75555556
nstdb,118e12,118,12,noise_only,125,10,9.76562500,1250,12.87460327,150,982,1066,977,89,5,99.49083503,91.65103189,95.41015625,4.55555556,47.37777778,0.00000000,2.82207094,46.36576782,782.75555556
nstdb,118e12,118,12,noise_only,125,11,4.88281250,1375,14.16206360,150,982,1067,977,90,5,99.49083503,91.56513590,95.36359200,4.55555556,47.55555556,0.00000000,1.40839491,52.40263745,782.75555556
nstdb,118e12,118,12,noise_only,180,6,156.25000000,1080,11.12365723,150,982,1053,972,81,10,98.98167006,92.30769231,95.52825553,2.77777778,44.44444444,0.00000000,45.12600864,22.28740034,782.75555556
nstdb,118e12,118,12,noise_only,180,7,78.12500000,1260,12.97760010,150,982,1052,970,82,12,98.77800407,92.20532319,95.37856441,2.77777778,44.44444444,0.00000000,22.56069355,28.30888986,782.75555556
nstdb,118e12,118,12,noise_only,180,8,39.06250000,1440,14.83154297,150,982,1052,971,81,11,98.87983707,92.30038023,95.47689282,2.77777778,44.44444444,0.00000000,11.25409845,34.34972459,782.75555556
nstdb,118e12,118,12,noise_only,180,9,19.53125000,1620,16.68548584,150,982,1054,971,83,11,98.87983707,92.12523719,95.38310413,2.77777778,44.44444444,0.00000000,5.64375440,40.34457666,782.75555556
nstdb,118e12,118,12,noise_only,180,10,9.76562500,1800,18.53942871,150,982,1053,970,83,12,98.77800407,92.11775878,95.33169533,2.77777778,44.44444444,0.00000000,2.82503066,46.35547546,782.75555556
nstdb,118e12,118,12,noise_only,180,11,4.88281250,1980,20.39337158,150,982,1053,970,83,12,98.77800407,92.11775878,95.33169533,2.77777778,44.44444444,0.00000000,1.40623211,52.41479859,782.75555556
nstdb,118e12,118,12,noise_only,250,6,156.25000000,1500,15.44952393,150,982,1059,972,87,10,98.98167006,91.78470255,95.24742773,1.33333333,6.42222222,0.00000000,45.19387495,22.27452408,782.75555556
nstdb,118e12,118,12,noise_only,250,7,78.12500000,1750,18.02444458,150,982,1053,974,79,8,99.18533605,92.49762583,95.72481572,1.33333333,4.92777778,0.00000000,22.53292048,28.31976599,782.75555556
nstdb,118e12,118,12,noise_only,250,8,39.06250000,2000,20.59936523,150,982,1051,973,78,9,99.08350305,92.57849667,95.72060994,1.33333333,5.08888889,0.00000000,11.26427620,34.34204986,782.75555556
nstdb,118e12,118,12,noise_only,250,9,19.53125000,2250,23.17428589,150,982,1050,974,76,8,99.18533605,92.76190476,95.86614173,1.33333333,4.92777778,0.00000000,5.63986105,40.35074759,782.75555556
nstdb,118e12,118,12,noise_only,250,10,9.76562500,2500,25.74920654,150,982,1052,974,78,8,99.18533605,92.58555133,95.77187807,1.33333333,4.92777778,0.00000000,2.82185669,46.36541658,782.75555556
nstdb,118e12,118,12,noise_only,250,11,4.88281250,2750,28.32412720,150,982,1052,974,78,8,99.18533605,92.58555133,95.77187807,1.33333333,4.92777778,0.00000000,1.40814504,52.40316787,782.75555556
nstdb,118e12,118,12,noise_only,360,6,156.25000000,2160,22.24731445,150,982,1058,975,83,7,99.28716904,92.15500945,95.58823529,2.77777778,2.77777778,0.00000000,45.14735457,22.27975492,782.75555556
nstdb,118e12,118,12,noise_only,360,7,78.12500000,2520,25.95520020,150,982,1063,975,88,7,99.28716904,91.72154280,95.35452323,2.77777778,2.77777778,0.00000000,22.53948310,28.31352203,782.75555556
nstdb,118e12,118,12,noise_only,360,8,39.06250000,2880,29.66308594,150,982,1064,975,89,7,99.28716904,91.63533835,95.30791789,2.77777778,2.77777778,0.00000000,11.26457771,34.33810276,782.75555556
nstdb,118e12,118,12,noise_only,360,9,19.53125000,3240,33.37097168,150,982,1063,975,88,7,99.28716904,91.72154280,95.35452323,2.77777778,2.77777778,0.00000000,5.64045016,40.34612576,782.75555556
nstdb,118e12,118,12,noise_only,360,10,9.76562500,3600,37.07885742,150,982,1063,975,88,7,99.28716904,91.72154280,95.35452323,2.77777778,2.77777778,0.00000000,2.82312039,46.35781310,782.75555556
nstdb,118e12,118,12,noise_only,360,11,4.88281250,3960,40.78674316,150,982,1064,975,89,7,99.28716904,91.63533835,95.30791789,2.77777778,2.77777778,0.00000000,1.40740701,52.40400691,782.75555556
nstdb,118e18,118,18,mixed_after_5min,100,6,156.25000000,600,6.17980957,75,1916,1919,1907,12,9,99.53027140,99.37467431,99.45241199,7.22222222,12.77777778,0.00000000,46.00079752,19.32694990,1505.15555556
nstdb,118e18,118,18,mixed_after_5min,100,7,78.12500000,700,7.20977783,75,1916,1919,1905,14,11,99.42588727,99.27045336,99.34810952,7.22222222,12.77777778,0.00000000,22.55132735,25.51881494,1505.15555556
nstdb,118e18,118,18,mixed_after_5min,100,8,39.06250000,800,8.23974609,75,1916,1919,1906,13,10,99.47807933,99.32256384,99.40026076,7.22222222,12.77777778,0.00000000,11.28628014,31.53124060,1505.15555556
nstdb,118e18,118,18,mixed_after_5min,100,9,19.53125000,900,9.26971436,75,1916,1918,1905,13,11,99.42588727,99.32221064,99.37402191,7.22222222,12.77777778,0.00000000,5.63463966,37.56493417,1505.15555556
nstdb,118e18,118,18,mixed_after_5min,100,10,9.76562500,1000,10.29968262,75,1916,1919,1905,14,11,99.42588727,99.27045336,99.34810952,7.22222222,12.77777778,0.00000000,2.81887758,43.58073281,1505.15555556
nstdb,118e18,118,18,mixed_after_5min,100,11,4.88281250,1100,11.32965088,75,1916,1919,1905,14,11,99.42588727,99.27045336,99.34810952,7.22222222,12.77777778,0.00000000,1.41114597,49.59081832,1505.15555556
nstdb,118e18,118,18,mixed_after_5min,125,6,156.25000000,750,7.72476196,75,1916,1917,1916,1,0,100.00000000,99.94783516,99.97391077,4.11111111,8.33333333,0.00000000,46.03496305,19.32118513,1505.15555556
nstdb,118e18,118,18,mixed_after_5min,125,7,78.12500000,875,9.01222229,75,1916,1917,1916,1,0,100.00000000,99.94783516,99.97391077,4.11111111,8.25000000,0.00000000,22.55954590,25.51633404,1505.15555556
nstdb,118e18,118,18,mixed_after_5min,125,8,39.06250000,1000,10.29968262,75,1916,1917,1916,1,0,100.00000000,99.94783516,99.97391077,4.11111111,8.33333333,0.00000000,11.27085231,31.54380593,1505.15555556
nstdb,118e18,118,18,mixed_after_5min,125,9,19.53125000,1125,11.58714294,75,1916,1917,1916,1,0,100.00000000,99.94783516,99.97391077,4.11111111,8.33333333,0.00000000,5.64183027,37.55454078,1505.15555556
nstdb,118e18,118,18,mixed_after_5min,125,10,9.76562500,1250,12.87460327,75,1916,1917,1916,1,0,100.00000000,99.94783516,99.97391077,4.11111111,8.33333333,0.00000000,2.81543952,43.59201706,1505.15555556
nstdb,118e18,118,18,mixed_after_5min,125,11,4.88281250,1375,14.16206360,75,1916,1917,1916,1,0,100.00000000,99.94783516,99.97391077,4.11111111,8.33333333,0.00000000,1.40931380,49.60278702,1505.15555556
nstdb,118e18,118,18,mixed_after_5min,180,6,156.25000000,1080,11.12365723,75,1916,1917,1916,1,0,100.00000000,99.94783516,99.97391077,2.77777778,5.55555556,0.00000000,45.98591384,19.32948266,1505.15555556
nstdb,118e18,118,18,mixed_after_5min,180,7,78.12500000,1260,12.97760010,75,1916,1916,1916,0,0,100.00000000,100.00000000,100.00000000,2.77777778,5.55555556,0.00000000,22.53998980,25.52290478,1505.15555556
nstdb,118e18,118,18,mixed_after_5min,180,8,39.06250000,1440,14.83154297,75,1916,1917,1916,1,0,100.00000000,99.94783516,99.97391077,2.77777778,5.55555556,0.00000000,11.27759696,31.53764770,1505.15555556
nstdb,118e18,118,18,mixed_after_5min,180,9,19.53125000,1620,16.68548584,75,1916,1917,1916,1,0,100.00000000,99.94783516,99.97391077,2.77777778,5.55555556,0.00000000,5.63976153,37.55676427,1505.15555556
nstdb,118e18,118,18,mixed_after_5min,180,10,9.76562500,1800,18.53942871,75,1916,1917,1916,1,0,100.00000000,99.94783516,99.97391077,2.77777778,5.55555556,0.00000000,2.81564311,43.59042698,1505.15555556
nstdb,118e18,118,18,mixed_after_5min,180,11,4.88281250,1980,20.39337158,75,1916,1917,1916,1,0,100.00000000,99.94783516,99.97391077,2.77777778,5.55555556,0.00000000,1.40912876,49.60296553,1505.15555556
nstdb,118e18,118,18,mixed_after_5min,250,6,156.25000000,1500,15.44952393,75,1916,1916,1916,0,0,100.00000000,100.00000000,100.00000000,1.11111111,3.00000000,0.00000000,46.02212471,19.32311053,1505.15555556
nstdb,118e18,118,18,mixed_after_5min,250,7,78.12500000,1750,18.02444458,75,1916,1916,1916,0,0,100.00000000,100.00000000,100.00000000,1.11111111,2.88888889,0.00000000,22.55219074,25.51866910,1505.15555556
nstdb,118e18,118,18,mixed_after_5min,250,8,39.06250000,2000,20.59936523,75,1916,1916,1916,0,0,100.00000000,100.00000000,100.00000000,1.11111111,2.88888889,0.00000000,11.27858175,31.53735399,1505.15555556
nstdb,118e18,118,18,mixed_after_5min,250,9,19.53125000,2250,23.17428589,75,1916,1916,1916,0,0,100.00000000,100.00000000,100.00000000,1.11111111,2.80555556,0.00000000,5.63777146,37.56029450,1505.15555556
nstdb,118e18,118,18,mixed_after_5min,250,10,9.76562500,2500,25.74920654,75,1916,1916,1916,0,0,100.00000000,100.00000000,100.00000000,1.11111111,2.88888889,0.00000000,2.81707584,43.58647304,1505.15555556
nstdb,118e18,118,18,mixed_after_5min,250,11,4.88281250,2750,28.32412720,75,1916,1916,1916,0,0,100.00000000,100.00000000,100.00000000,1.11111111,2.88888889,0.00000000,1.41107296,49.59145443,1505.15555556
nstdb,118e18,118,18,mixed_after_5min,360,6,156.25000000,2160,22.24731445,75,1916,1916,1916,0,0,100.00000000,100.00000000,100.00000000,2.77777778,2.77777778,0.00000000,46.00061285,19.32156156,1505.15555556
nstdb,118e18,118,18,mixed_after_5min,360,7,78.12500000,2520,25.95520020,75,1916,1916,1916,0,0,100.00000000,100.00000000,100.00000000,2.77777778,2.77777778,0.00000000,22.53953571,25.51793460,1505.15555556
nstdb,118e18,118,18,mixed_after_5min,360,8,39.06250000,2880,29.66308594,75,1916,1916,1916,0,0,100.00000000,100.00000000,100.00000000,2.77777778,2.77777778,0.00000000,11.27983780,31.53077682,1505.15555556
nstdb,118e18,118,18,mixed_after_5min,360,9,19.53125000,3240,33.37097168,75,1916,1916,1916,0,0,100.00000000,100.00000000,100.00000000,2.77777778,2.77777778,0.00000000,5.63988503,37.55142890,1505.15555556
nstdb,118e18,118,18,mixed_after_5min,360,10,9.76562500,3600,37.07885742,75,1916,1916,1916,0,0,100.00000000,100.00000000,100.00000000,2.77777778,2.77777778,0.00000000,2.81647232,43.58272417,1505.15555556
nstdb,118e18,118,18,mixed_after_5min,360,11,4.88281250,3960,40.78674316,75,1916,1916,1916,0,0,100.00000000,100.00000000,100.00000000,2.77777778,2.77777778,0.00000000,1.40996424,49.59267194,1505.15555556
nstdb,118e18,118,18,mixed_after_5min,100,6,156.25000000,600,6.17980957,150,1916,1919,1916,3,0,100.00000000,99.84366858,99.92177314,7.22222222,12.77777778,0.00000000,46.00079752,19.32694990,1505.15555556
nstdb,118e18,118,18,mixed_after_5min,100,7,78.12500000,700,7.20977783,150,1916,1919,1916,3,0,100.00000000,99.84366858,99.92177314,7.22222222,13.33333333,0.00000000,22.55132735,25.51881494,1505.15555556
nstdb,118e18,118,18,mixed_after_5min,100,8,39.06250000,800,8.23974609,150,1916,1919,1916,3,0,100.00000000,99.84366858,99.92177314,7.22222222,12.77777778,0.00000000,11.28628014,31.53124060,1505.15555556
nstdb,118e18,118,18,mixed_after_5min,100,9,19.53125000,900,9.26971436,150,1916,1918,1916,2,0,100.00000000,99.89572471,99.94783516,7.22222222,12.77777778,0.00000000,5.63463966,37.56493417,1505.15555556
nstdb,118e18,118,18,mixed_after_5min,100,10,9.76562500,1000,10.29968262,150,1916,1919,1916,3,0,100.00000000,99.84366858,99.92177314,7.22222222,12.77777778,0.00000000,2.81887758,43.58073281,1505.15555556
nstdb,118e18,118,18,mixed_after_5min,100,11,4.88281250,1100,11.32965088,150,1916,1919,1916,3,0,100.00000000,99.84366858,99.92177314,7.22222222,12.77777778,0.00000000,1.41114597,49.59081832,1505.15555556
nstdb,118e18,118,18,mixed_after_5min,125,6,156.25000000,750,7.72476196,150,1916,1917,1916,1,0,100.00000000,99.94783516,99.97391077,4.11111111,8.33333333,0.00000000,46.03496305,19.32118513,1505.15555556
nstdb,118e18,118,18,mixed_after_5min,125,7,78.12500000,875,9.01222229,150,1916,1917,1916,1,0,100.00000000,99.94783516,99.97391077,4.11111111,8.25000000,0.00000000,22.55954590,25.51633404,1505.15555556
nstdb,118e18,118,18,mixed_after_5min,125,8,39.06250000,1000,10.29968262,150,1916,1917,1916,1,0,100.00000000,99.94783516,99.97391077,4.11111111,8.33333333,0.00000000,11.27085231,31.54380593,1505.15555556
nstdb,118e18,118,18,mixed_after_5min,125,9,19.53125000,1125,11.58714294,150,1916,1917,1916,1,0,100.00000000,99.94783516,99.97391077,4.11111111,8.33333333,0.00000000,5.64183027,37.55454078,1505.15555556
