snr_db,target_fs_hz,bits,records,reference_beats,tp,fp,fn,pooled_sensitivity_pct,pooled_ppv_pct,pooled_f1_pct,macro_f1_mean_pct,macro_f1_median_pct,macro_f1_q05_pct,median_timing_error_ms,p95_timing_error_ms_median,clipping_rate_pct_mean,quantization_rmse_uv_mean,quantization_snr_db_median,raw_bitrate_bps,storage_mib_per_day,reference_f1_pct,f1_drop_from_reference_pp,bitrate_reduction_pct
-6,250,7,2.00000000,1848.00000000,1417.00000000,1810.00000000,431.00000000,76.67748918,43.91075302,55.84236453,55.80529845,55.80529845,54.53237120,33.80555555,135.44166667,9.14946675,1229.45191767,8.51968240,1750.00000000,18.02444458,58.63358929,2.79122476,55.80808081
-6,250,8,2.00000000,1848.00000000,1421.00000000,1804.00000000,427.00000000,76.89393939,44.06201550,56.02207767,55.97427060,55.97427060,54.52875579,33.94444445,134.98888889,9.08840048,1221.04077659,8.58013836,2000.00000000,20.59936523,58.63358929,2.61151162,49.49494949
-6,250,9,2.00000000,1848.00000000,1420.00000000,1805.00000000,428.00000000,76.83982684,44.03100775,55.98265326,55.93820467,55.93820467,54.53862566,33.97222222,135.84722222,9.05748407,1216.88418896,8.61016444,2250.00000000,23.17428589,58.63358929,2.65093603,43.18181818
-6,250,10,2.00000000,1848.00000000,1415.00000000,1805.00000000,433.00000000,76.56926407,43.94409938,55.84056827,55.80161373,55.80161373,54.58463110,34.00000000,135.90277778,9.04189811,1214.81827974,8.62512524,2500.00000000,25.74920654,58.63358929,2.79302102,36.86868687
-6,250,11,2.00000000,1848.00000000,1415.00000000,1803.00000000,433.00000000,76.56926407,43.97141081,55.86261350,55.82136907,55.82136907,54.53335642,34.00000000,135.92222222,9.03193333,1213.78841029,8.63259255,2750.00000000,28.32412720,58.63358929,2.77097579,30.55555556
-6,360,6,2.00000000,1848.00000000,1496.00000000,1748.00000000,352.00000000,80.95238095,46.11590629,58.75883739,58.74663347,58.74663347,58.34135693,18.05555556,133.33333333,9.28024926,1246.08005595,8.39955727,2160.00000000,22.24731445,58.63358929,-0.12524810,45.45454545
-6,360,7,2.00000000,1848.00000000,1485.00000000,1749.00000000,363.00000000,80.35714286,45.91836735,58.44155844,58.43498274,58.43498274,58.20713464,18.05555556,133.05555556,9.13617136,1228.87733034,8.52200518,2520.00000000,25.95520020,58.63358929,0.19203085,36.36363636
-6,360,8,2.00000000,1848.00000000,1490.00000000,1743.00000000,358.00000000,80.62770563,46.08722549,58.64987207,58.64536485,58.64536485,58.50123151,18.05555556,133.33333333,9.07548831,1220.46711106,8.58248293,2880.00000000,29.66308594,58.63358929,-0.01628278,27.27272727
-6,360,9,2.00000000,1848.00000000,1487.00000000,1742.00000000,361.00000000,80.46536797,46.05140910,58.57790033,58.57384642,58.57384642,58.44247378,18.05555556,133.33333333,9.04514677,1216.31102074,8.61251963,3240.00000000,33.37097168,58.63358929,0.05568895,18.18181818
-6,360,10,2.00000000,1848.00000000,1489.00000000,1745.00000000,359.00000000,80.57359307,46.04205318,58.59897678,58.59195402,58.59195402,58.35919540,18.05555556,131.94444444,9.02988729,1214.24530871,8.62748616,3600.00000000,37.07885742,58.63358929,0.03461251,9.09090909
-6,360,11,2.00000000,1848.00000000,1489.00000000,1742.00000000,359.00000000,80.57359307,46.08480347,58.63358929,58.62469216,58.62469216,58.33210484,18.05555556,133.33333333,9.02083806,1213.21555846,8.63495617,3960.00000000,40.78674316,58.63358929,0.00000000,0.00000000
0,100,6,2.00000000,1848.00000000,1459.00000000,1763.00000000,389.00000000,78.95021645,45.28243327,57.55424063,57.41893281,57.41893281,53.30286889,37.50000000,132.26388889,2.21076703,242.34988616,16.97582805,600.00000000,6.17980957,68.75000000,11.19575937,84.84848485
0,100,7,2.00000000,1848.00000000,1434.00000000,1763.00000000,414.00000000,77.59740260,44.85455114,56.84836472,56.73313269,56.73313269,53.02241604,40.00000000,132.94444444,2.11559098,230.36455799,17.43252787,700.00000000,7.20977783,68.75000000,11.90163528,82.32323232
0,100,8,2.00000000,1848.00000000,1450.00000000,1764.00000000,398.00000000,78.46320346,45.11512134,57.28960885,57.13316873,57.13316873,52.73372504,38.61111111,133.36111111,2.05426951,225.20487823,17.63551729,800.00000000,8.23974609,68.75000000,11.46039115,79.79797980
0,100,9,2.00000000,1848.00000000,1450.00000000,1772.00000000,398.00000000,78.46320346,45.00310366,57.19921105,57.06973634,57.06973634,53.23341790,37.50000000,133.88888889,2.03319025,222.84873768,17.72931635,900.00000000,9.26971436,68.75000000,11.55078895,77.27272727
0,100,10,2.00000000,1848.00000000,1446.00000000,1762.00000000,402.00000000,78.24675325,45.07481297,57.19936709,57.05371105,57.05371105,52.91125346,39.44444445,134.09722222,2.01849865,221.73043101,17.77403562,1000.00000000,10.29968262,68.75000000,11.55063291,74.74747475
0,100,11,2.00000000,1848.00000000,1441.00000000,1764.00000000,407.00000000,77.97619048,44.96099844,57.03542450,56.88650306,56.88650306,52.73159509,39.16666667,133.87500000,2.00955593,221.18625160,17.79584017,1100.00000000,11.32965088,68.75000000,11.71457550,72.22222222
0,125,6,2.00000000,1848.00000000,1525.00000000,1686.00000000,323.00000000,82.52164502,47.49299284,60.28859458,60.18716645,60.18716645,55.42621362,21.08333333,129.38888889,2.20604017,242.32752872,16.97603967,750.00000000,7.72476196,68.75000000,8.46140542,81.06060606
0,125,7,2.00000000,1848.00000000,1530.00000000,1666.00000000,318.00000000,82.79220779,47.87234043,60.66613799,60.56419835,60.56419835,55.84210523,21.66666667,130.37777778,2.09668353,230.32008869,17.43376302,875.00000000,9.01222229,68.75000000,8.08386201,77.90404040
0,125,8,2.00000000,1848.00000000,1535.00000000,1668.00000000,313.00000000,83.06277056,47.92382142,60.78004356,60.68203347,60.68203347,55.78594528,20.08333333,129.34444444,2.04915938,225.15251452,17.63712863,1000.00000000,10.29968262,68.75000000,7.96995644,74.74747475
0,125,9,2.00000000,1848.00000000,1539.00000000,1673.00000000,309.00000000,83.27922078,47.91407223,60.83003953,60.72816599,60.72816599,55.89554021,21.25000000,129.82777778,2.02769686,222.79564376,17.73097385,1125.00000000,11.58714294,68.75000000,7.91996047,71.59090909
0,125,10,2.00000000,1848.00000000,1537.00000000,1669.00000000,311.00000000,83.17099567,47.94135995,60.82311041,60.73196609,60.73196609,56.02084059,21.58333333,130.18888888,2.01594359,221.67597691,17.77576197,1250.00000000,12.87460327,68.75000000,7.92688959,68.43434343
0,125,11,2.00000000,1848.00000000,1537.00000000,1675.00000000,311.00000000,83.17099567,47.85180573,60.75098814,60.65358713,60.65358713,56.03312664,21.30555556,129.85555555,2.00981144,221.13111694,17.79760066,1375.00000000,14.16206360,68.75000000,7.99901186,65.27777778
0,180,6,2.00000000,1848.00000000,1629.00000000,1547.00000000,219.00000000,88.14935065,51.29093199,64.84872611,64.74068671,64.74068671,60.86361543,6.94444445,130.55555555,2.20552748,242.12427820,16.98180925,1080.00000000,11.12365723,68.75000000,3.90127389,72.72727273
0,180,7,2.00000000,1848.00000000,1627.00000000,1544.00000000,221.00000000,88.04112554,51.30873541,64.83363220,64.73198240,64.73198240,61.17258474,6.94444445,129.16666667,2.09977572,230.13181952,17.43940304,1260.00000000,12.97760010,68.75000000,3.91636780,68.18181818
0,180,8,2.00000000,1848.00000000,1628.00000000,1540.00000000,220.00000000,88.09523810,51.38888889,64.91228070,64.80514512,64.80514512,61.19579514,6.94444445,129.16666667,2.05328753,224.96631027,17.64280617,1440.00000000,14.83154297,68.75000000,3.83771930,63.63636364
0,180,9,2.00000000,1848.00000000,1633.00000000,1539.00000000,215.00000000,88.36580087,51.48171501,65.05976096,64.95165485,64.95165485,61.19455198,6.94444445,129.16666667,2.02454293,222.61061729,17.73668501,1620.00000000,16.68548584,68.75000000,3.69023904,59.09090909
0,180,10,2.00000000,1848.00000000,1628.00000000,1543.00000000,220.00000000,88.09523810,51.34027121,64.87348077,64.76599364,64.76599364,61.16947406,6.94444445,129.16666667,2.01034806,221.49232188,17.78145652,1800.00000000,18.53942871,68.75000000,3.87651923,54.54545455
0,180,11,2.00000000,1848.00000000,1629.00000000,1546.00000000,219.00000000,88.14935065,51.30708661,64.86163647,64.75812061,64.75812061,61.13049126,6.94444445,129.16666667,2.00041165,220.94804999,17.80328777,1980.00000000,20.39337158,68.75000000,3.88836353,50.00000000
0,250,6,2.00000000,1848.00000000,1663.00000000,1445.00000000,185.00000000,89.98917749,53.50707851,67.11057304,67.04170946,67.04170946,64.90865973,3.77777778,127.07500000,2.20783999,242.09620711,16.98281105,1500.00000000,15.44952393,68.75000000,1.63942696,62.12121212
0,250,7,2.00000000,1848.00000000,1667.00000000,1458.00000000,181.00000000,90.20562771,53.34400000,67.04202695,66.97832016,66.97832016,65.25024466,3.66666667,127.07777778,2.10487048,230.09780965,17.44062796,1750.00000000,18.02444458,68.75000000,1.70797305,55.80808081
0,250,8,2.00000000,1848.00000000,1670.00000000,1452.00000000,178.00000000,90.36796537,53.49135170,67.20321932,67.12770621,67.12770621,65.18649873,3.61111111,126.27777778,2.04814783,224.93634723,17.64392627,2000.00000000,20.59936523,68.75000000,1.54678068,49.49494949
0,250,9,2.00000000,1848.00000000,1670.00000000,1448.00000000,178.00000000,90.36796537,53.55997434,67.25734998,67.18972461,67.18972461,65.36897246,3.61111111,126.29722222,2.02310809,222.58217357,17.73773685,2250.00000000,23.17428589,68.75000000,1.49265002,43.18181818
0,250,10,2.00000000,1848.00000000,1670.00000000,1448.00000000,178.00000000,90.36796537,53.55997434,67.25734998,67.18982539,67.18982539,65.39343022,3.61111111,126.50555556,2.00982170,221.46389475,17.78250442,2500.00000000,25.74920654,68.75000000,1.49265002,36.86868687
